"","airline","hour","Date","X","Sentiment","word1","freq1","word2","freq2","word3","freq3","DEP_DELAY","DEP_DELAY_GROUP","ARR_DELAY","DISTANCE","AIR_TIME","MONTH","DAY_OF_MONTH","DAY_OF_WEEK"
"202","AA",10,2016-03-16,536,0.329104478,"please",14,"check",11,"well",10,2.544117647,-0.397058824,-0.779411765,1172.897059,156.6029412,3,16,3
"203","AA",10,2016-03-17,537,0.437606838,"another",1,"cakefaceshawty",1,"chance",1,8.034482759,-0.034482759,9.017241379,1219,161.7068966,3,17,4
"204","AA",10,2016-03-18,538,0.306756757,"andysignore",1,"execplat",1,"free",1,2.216666667,-0.45,-2.5,1188.366667,158.3275862,3,18,5
"205","AA",10,2016-03-19,539,0.319745223,"absolutely",1,"bryanlanning",1,"come",1,6.245614035,-0.315789474,0.859649123,1183.192982,156.877193,3,19,6
"206","AA",10,2016-03-21,541,0.346268657,"please",15,"get",9,"help",9,6.734375,-0.125,3.328125,1175.96875,156.4375,3,21,1
"207","AA",10,2016-03-22,542,0.406779661,"always",1,"appreciate",1,"carriers",1,0.507692308,-0.569230769,-6.738461538,1164.8,155.1384615,3,22,2
"208","AA",10,2016-03-23,543,0.213043478,"please",10,"change",6,"customer",6,4.93220339,-0.271186441,-0.655172414,1183.355932,155.9137931,3,23,3
"209","AA",10,2016-03-24,544,0.363257576,"able",1,"davidredish",1,"delivery”",1,2.258064516,-0.451612903,3.225806452,1267.935484,168.7096774,3,24,4
"210","AA",10,2016-03-25,545,0.398387097,"bag",1,"change",1,"file",1,0.714285714,-0.523809524,-2.222222222,1120.968254,149.7142857,3,25,5
"211","AA",10,2016-03-26,546,-0.016410256,"imanicezanne",95,"tatus",26,"twittercomimanicezannes",26,9.145454545,0.054545455,8.240740741,1174.872727,156.1851852,3,26,6
"212","AA",10,2016-03-27,547,0.20625,"ivettejoanne",11,"imanicezanne",10,"great",9,4.838709677,-0.241935484,3.564516129,1228.064516,163.1612903,3,27,7
"213","AA",10,2016-03-28,548,0.337637363,"accommodating",1,"especially",1,"full",1,3.532258065,-0.322580645,0.612903226,1154.741935,153.0967742,3,28,1
"214","AA",10,2016-03-29,549,0.244345238,"worst",2,"booking",1,"bookings",1,-0.271186441,-0.576271186,-4.474576271,1195.59322,160.2542373,3,29,2
"215","AA",10,2016-03-30,551,0.372258065,"please",14,"thanks",11,"board",10,6.306451613,-0.129032258,3.387096774,1118.758065,147.8225806,3,30,3
"216","AA",10,2016-04-01,558,0.410233918,"anxious",1,"arredondoben",1,"bitlyaabagtrack",1,0.641791045,-0.567164179,-6.03030303,1264.537313,161.6363636,4,1,5
"217","AA",10,2016-04-02,561,0.489642857,"like",2,"answer",1,"back",1,7.218181818,-0.090909091,-1.163636364,1309.981818,169.9272727,4,2,6
"218","AA",10,2016-04-04,562,0.259585492,"agent",1,"areas",1,"bos",1,0.323076923,-0.6,-5.107692308,1162.646154,153.4153846,4,4,1
"219","AA",10,2016-04-07,563,0.302142857,"check",11,"please",10,"thanks",10,-0.441176471,-0.632352941,-5.544117647,1178.941176,155.7205882,4,7,4
"220","AA",10,2016-04-08,564,0.202980132,"sorry",17,"customer",10,"want",10,1.625,-0.453125,-6.9375,1125.59375,146.4375,4,8,5
"221","AA",10,2016-04-12,560,0.316269841,"well",12,"just",9,"gate",8,0.352941176,-0.544117647,-8.044117647,1231.485294,158.4852941,4,12,2
"222","AA",10,2016-05-01,565,0.265970149,"agent",1,"birds",1,"bitlyaafleet",1,8.5,0,0.842857143,1201.557143,154.1285714,5,1,7
"223","AA",10,2016-05-02,574,0.446296296,"team",2,"airport",1,"along",1,5.970149254,-0.119402985,-2.059701493,1230.402985,159.2686567,5,2,1
"224","AA",10,2016-05-03,584,0.384328358,"able",1,"carl",1,"direct",1,2.030769231,-0.446153846,-6.6,1147.415385,148.1692308,5,3,2
"225","AA",10,2016-05-04,586,0.789178194,"availability",1,"cancelled",1,"contact",1,6.845070423,-0.14084507,3.071428571,1185.915493,158.0428571,5,4,3
"226","AA",10,2016-05-05,587,0.804912281,"amy",1,"delayed",1,"doesnt",1,4.506849315,-0.260273973,-1.273972603,1306.054795,169.9178082,5,5,4
"227","AA",10,2016-05-06,588,0.6625,"aadvantage",169,"miles",167,"thanks",117,2.803030303,-0.409090909,-0.772727273,1210.484848,159.0454545,5,6,5
"228","AA",10,2016-05-07,589,0.433333333,"aadvantage",59,"miles",57,"thanks",49,4.892857143,-0.267857143,-1.607142857,1241.517857,165.0357143,5,7,6
"229","AA",10,2016-05-08,590,0.437527115,"aadvantage",64,"miles",63,"thanks",56,5.676923077,-0.184615385,-3.061538462,1232.538462,158.7384615,5,8,7
"230","AA",10,2016-05-09,591,0.602166667,"aadvantage",158,"miles",158,"thanks",114,8.775862069,0.086206897,1.586206897,1194.482759,155.862069,5,9,1
"231","AA",10,2016-05-12,567,0.384134615,"always",9,"time",8,"just",6,9.560606061,0.090909091,8.772727273,1200.454545,161.5454545,5,12,4
"232","AA",10,2016-05-14,568,0.431632653,"aadvantage",23,"miles",23,"thanks",20,6.310344828,-0.137931034,-0.155172414,1192.758621,156.6034483,5,14,6
"233","AA",10,2016-05-15,569,0.425,"aadvantage",22,"thanks",22,"miles",20,4.895522388,-0.298507463,-2.358208955,1166.940299,152.6119403,5,15,7
"234","AA",10,2016-05-16,570,0.434236453,"thanks",34,"miles",27,"aadvantage",26,10.09375,0.109375,3.484375,1199.34375,156.3125,5,16,1
"235","AA",10,2016-05-17,571,0.46056338,"aadvantage",27,"miles",25,"thanks",22,-0.078125,-0.59375,-7.3125,1214.90625,157.6875,5,17,2
"236","AA",10,2016-05-18,572,0.377868852,"thanks",24,"miles",21,"aadvantage",20,2.696969697,-0.424242424,-5.924242424,1214.121212,157.3787879,5,18,3
"237","AA",10,2016-05-19,573,0.403169014,"aadvantage",17,"miles",17,"thanks",14,5.338983051,-0.220338983,1.271186441,1191.389831,155.5084746,5,19,4
"238","AA",10,2016-05-21,575,0.500595238,"miles",23,"aadvantage",22,"thanks",22,7.233333333,-0.05,1.35,1380.966667,180.4166667,5,21,6
"239","AA",10,2016-05-22,576,0.35,"miles",22,"aadvantage",21,"thanks",17,4.753846154,-0.307692308,-1.938461538,1197.384615,158.4615385,5,22,7
"240","AA",10,2016-05-23,577,0.272571429,"aadvantage",30,"miles",29,"thanks",23,14.60869565,0.47826087,18.91304348,1323.456522,176.173913,5,23,1
"241","AA",10,2016-05-24,578,0.5539801,"miles",56,"aadvantage",52,"thanks",44,1.338461538,-0.507692308,-2.630769231,1218.6,161.9230769,5,24,2
"242","AA",10,2016-05-25,579,0.460855263,"agent",1,"asking",1,"certainly",1,5.791666667,-0.166666667,4.694444444,1223.722222,163.625,5,25,3
"243","AA",10,2016-05-26,580,0.398253275,"aadvantage",52,"miles",51,"thanks",40,5.615384615,-0.123076923,8.015384615,1277.461538,169.4923077,5,26,4
"244","AA",10,2016-05-27,581,0.221014493,"aadvantage",27,"miles",27,"thanks",22,31.49056604,0.679245283,23.65384615,1350.679245,176.8846154,5,27,5
"245","AA",10,2016-05-28,582,0.374367089,"aadvantage",31,"miles",30,"thanks",21,8.98,-0.02,1.94,1161.86,154.42,5,28,6
"246","AA",10,2016-05-29,583,0.139719626,"miles",20,"aadvantage",17,"thanks",15,1.796610169,-0.474576271,-5.084745763,1268.440678,165.779661,5,29,7
"247","AA",10,2016-05-30,585,0.442767296,"aadvantage",19,"miles",18,"please",17,4.057142857,-0.271428571,-0.685714286,1294.814286,168.3714286,5,30,1
"248","AA",10,2016-06-01,592,0.38890785,"get",25,"please",22,"thanks",21,17.07352941,0.588235294,10.72058824,1281.808824,167.6176471,6,1,3
"249","AA",10,2016-06-02,603,0.298155738,"awesome",1,"bff",1,"board",1,2.177419355,-0.467741935,-1.790322581,1268.564516,164.1774194,6,2,4
"250","AA",10,2016-06-03,613,0.376724138,"sorry",13,"please",11,"like",10,14.671875,0.296875,8.671875,1269.265625,164.15625,6,3,5
"251","AA",10,2016-06-04,614,0.29608209,"please",20,"well",20,"get",17,10.42372881,0.084745763,4.423728814,1311.491525,168,6,4,6
"252","AA",10,2016-06-05,615,0.172695035,"get",12,"plane",10,"delayed",9,6.035087719,-0.175438596,2.859649123,1268.245614,164.7719298,6,5,7
"253","AA",10,2016-06-06,616,0.297560976,"program",19,"fly",17,"changes",16,6.271186441,-0.203389831,-0.033898305,1208.305085,156.5254237,6,6,1
"254","AA",10,2016-06-07,617,0.425076453,"please",29,"well",25,"customer",21,4.775862069,-0.327586207,-4.263157895,1323.62069,167.245614,6,7,2
"255","AA",10,2016-06-08,618,0.312890625,"please",27,"just",17,"well",14,4.164179104,-0.328358209,-0.388059701,1244.880597,161.2835821,6,8,3
"256","AA",10,2016-06-09,619,0.222377622,"well",11,"get",10,"please",9,2.203703704,-0.444444444,-2.166666667,1203.333333,156.1111111,6,9,4
"257","AA",10,2016-06-11,594,0.373282443,"thanks",11,"bag",10,"sorry",10,2.909090909,-0.363636364,-2.888888889,1239.872727,159.7407407,6,11,6
"258","AA",10,2016-06-12,595,0.348448276,"sorry",25,"please",24,"get",21,50.97142857,0.585714286,47.29411765,1346.714286,173.7794118,6,12,7
"259","AA",10,2016-06-13,596,0.294278607,"items",2,"left",2,"airport",1,23.15686275,0.980392157,21.54901961,1333.745098,176.372549,6,13,1
"260","AA",10,2016-06-14,597,0.415460526,"please",18,"thanks",13,"help",11,23.19642857,0.053571429,21.5,1227.607143,162.9464286,6,14,2
"261","AA",10,2016-06-15,598,0.344776119,"check",12,"sorry",12,"please",10,11.20967742,0.209677419,5.409836066,1424.370968,182.8688525,6,15,3
"262","AA",10,2016-06-16,599,0.14744186,"get",17,"now",14,"time",14,1.951612903,-0.451612903,0.887096774,1288.612903,166.8709677,6,16,4
"263","AA",10,2016-06-17,600,0.150881057,"sorry",15,"service",13,"like",12,10.29508197,0.098360656,5.967213115,1289.557377,167.704918,6,17,5
"264","AA",10,2016-06-18,601,0.472516556,"get",13,"board",11,"please",11,6.316666667,-0.116666667,-0.483333333,1214.433333,158.4666667,6,18,6
"265","AA",10,2016-06-19,602,0.271428571,"take",11,"please",10,"get",9,9.890625,0.046875,3,1307.515625,167.765625,6,19,7
"266","AA",10,2016-06-21,604,0.268103448,"com",23,"malas",23,"minhas",23,9.985714286,0.1,7.514285714,1290.871429,167.7857143,6,21,2
"267","AA",10,2016-06-22,605,0.309883721,"get",17,"please",16,"sorry",14,9.929824561,0.087719298,13.1754386,1299.175439,170,6,22,3
"268","AA",10,2016-06-23,606,0.213054187,"sorry",20,"please",15,"want",14,18.48275862,0.672413793,21.44827586,1314.224138,173.0517241,6,23,4
"269","AA",10,2016-06-24,607,0.216331658,"sorry",17,"like",12,"see",12,16.15517241,0.534482759,10.55172414,1265.172414,161.7758621,6,24,5
"270","AA",10,2016-06-25,608,0.332738095,"please",16,"youre",11,"like",10,9.983333333,0.233333333,5.633333333,1477.433333,189.8,6,25,6
"271","AA",10,2016-06-26,609,0.118791946,"please",11,"now",10,"time",10,8.390625,0,3.90625,1239.3125,162.265625,6,26,7
"272","AA",10,2016-06-27,610,0.375,"please",13,"like",12,"bag",8,8.068965517,-0.017241379,5.206896552,1322.344828,172.8793103,6,27,1
"273","AA",10,2016-06-28,611,0.346134021,"please",17,"well",17,"team",15,21.46666667,0.266666667,20.71666667,1451.55,187.4333333,6,28,2
"274","AA",10,2016-06-29,612,0.08474026,"seat",2,"admirals",1,"allowed",1,10.68333333,0.2,6.366666667,1273.4,165.15,6,29,3
"275","AA",10,2016-07-01,620,0.408119658,"help",9,"get",8,"thanks",8,23.79032258,0.080645161,19.16393443,1198.33871,156.8032787,7,1,5
"276","AA",10,2016-07-02,631,0.368253968,"well",2,"aateam",1,"across",1,10.53571429,0.232142857,5.035714286,1194.107143,155.6071429,7,2,6
"277","AA",10,2016-07-04,642,0.284246575,"asking",1,"attendants",1,"carlton",1,34.32653061,1.775510204,29.42857143,1242.673469,162.5306122,7,4,1
"278","AA",10,2016-07-07,643,0.227439024,"get",13,"help",12,"sorry",12,5.483870968,-0.241935484,8.951612903,1250.467742,166.9354839,7,7,4
"279","AA",10,2016-07-08,644,0.226984127,"time",19,"please",13,"sorry",12,9.876923077,0.123076923,7.553846154,1263.076923,165.5230769,7,8,5
"280","AA",10,2016-07-11,622,0.227966102,"thanks",9,"customer",8,"back",7,9.887096774,0.064516129,4.459016393,1210.951613,156.3770492,7,11,1
"281","AA",10,2016-07-12,623,0.346078431,"please",22,"sorry",22,"service",18,8.62962963,-0.018518519,4.333333333,1340.240741,175.4444444,7,12,2
"282","AA",10,2016-07-13,624,0.314876033,"sorry",12,"well",10,"help",9,17.20338983,-0.271186441,17.24137931,1207.40678,161.1206897,7,13,3
"283","AA",10,2016-07-14,625,0.143644068,"delayed",15,"get",10,"please",10,6.862068966,-0.137931034,5.896551724,1282.931034,169.7413793,7,14,4
"284","AA",10,2016-07-15,626,0.224749164,"sorry",27,"just",22,"please",22,47.64285714,2.696428571,58.25,1335.607143,175.6607143,7,15,5
"285","AA",10,2016-07-16,627,0.357246377,"please",15,"well",13,"youre",11,9.736842105,0.052631579,1.210526316,1291.45614,167.7894737,7,16,6
"286","AA",10,2016-07-17,628,0.202325581,"well",15,"please",14,"just",12,9.925925926,0.111111111,8.333333333,1285.203704,166.3148148,7,17,7
"287","AA",10,2016-07-18,629,0.440268456,"please",15,"thanks",13,"help",11,7.080645161,-0.032258065,3.85483871,1257.693548,166.3709677,7,18,1
"288","AA",10,2016-07-19,630,0.315680473,"delay",1,"fly",1,"guarantee",1,7.929824561,-0.087719298,5,1299.298246,169.6842105,7,19,2
"289","AA",10,2016-07-21,632,0.1815,"please",13,"thanks",13,"back",10,9.476190476,0.063492063,4.587301587,1319.507937,169.4603175,7,21,4
"290","AA",10,2016-07-22,633,0.147262774,"get",18,"flights",17,"sorry",17,8.85483871,0,5.935483871,1212.467742,158.6290323,7,22,5
"291","AA",10,2016-07-23,634,0.316571429,"please",22,"sorry",17,"get",16,14.86885246,0.295081967,8.766666667,1357.852459,175.9666667,7,23,6
"292","AA",10,2016-07-24,635,0.363175676,"available",1,"cancelled",1,"connection",1,3.169811321,-0.358490566,-2.113207547,1293.056604,166.490566,7,24,7
"293","AA",10,2016-07-25,636,0.293225806,"customer",9,"get",9,"service",9,9.793103448,0.086206897,5.103448276,1276.293103,166.0344828,7,25,1
"294","AA",10,2016-07-26,637,0.249534884,"sorry",17,"team",13,"always",12,10.16666667,0.033333333,5.633333333,1412.183333,180.3833333,7,26,2
"295","AA",10,2016-07-27,638,0.206081081,"bags",10,"get",8,"delay",5,2.081967213,-0.459016393,-4.721311475,1258.57377,162.5737705,7,27,3
"296","AA",10,2016-07-28,639,0.292045455,"please",19,"sorry",14,"customer",13,8.796875,0.03125,8,1371.921875,177.296875,7,28,4
"297","AA",10,2016-07-29,640,-0.010983264,"bio",1,"cancels",1,"click",1,13.21052632,0.403508772,7.631578947,1278.070175,164.1929825,7,29,5
"298","AA",10,2016-07-30,641,0.252173913,"get",24,"please",24,"sorry",23,13.09615385,0.346153846,11.55769231,1304.692308,170.0961538,7,30,6
"299","AA",10,2016-10-01,460,0.380681818,"please",16,"team",11,"customer",8,6.648148148,-0.074074074,-2.240740741,1259.944444,161.8148148,10,1,6
"300","AA",10,2016-10-02,470,0.313478261,"get",8,"just",8,"service",8,2.267857143,-0.375,-4.946428571,1245.053571,160.2142857,10,2,7
"301","AA",10,2016-10-03,480,0.460077519,"sorry",10,"great",9,"help",9,5.5,-0.21875,-0.59375,1176.53125,154.421875,10,3,1
"302","AA",10,2016-10-04,482,0.238,"travel",12,"well",11,"hurricane",10,1.288135593,-0.491525424,-3.559322034,1157.745763,152.220339,10,4,2
"303","AA",10,2016-10-05,483,0.329347826,"aacom",1,"big",1,"cancel",1,2.842105263,-0.385964912,-0.964912281,1169.473684,153.5789474,10,5,3
"304","AA",10,2016-10-06,484,0.35298913,"please",16,"help",12,"fly",11,3.907407407,-0.314814815,5.518518519,1230.87037,166.0185185,10,6,4
"305","AA",10,2016-10-07,485,0.48415493,"please",20,"thanks",13,"take",11,4.264150943,-0.283018868,2.528301887,1258.716981,164.8679245,10,7,5
"306","AA",10,2016-10-08,486,0.286016949,"get",13,"ticket",8,"please",7,3.054545455,-0.363636364,-3.240740741,1195.290909,155.3518519,10,8,6
"307","AA",10,2016-10-09,487,0.373333333,"please",11,"get",10,"board",9,1.017241379,-0.5,-7.224137931,1269.810345,163.5172414,10,9,7
"308","AA",10,2016-10-11,461,0.33940678,"well",9,"team",8,"thanks",8,1.903225806,-0.451612903,-3.451612903,1266.887097,163.9677419,10,11,2
"309","AA",10,2016-10-12,462,0.425806452,"please",9,"know",8,"thanks",8,5.409836066,-0.278688525,3.295081967,1177.229508,155.4262295,10,12,3
"310","AA",10,2016-10-13,463,0.412867647,"always",1,"american",1,"baggage",1,-0.574074074,-0.62962963,-4.166666667,1194.018519,155.6851852,10,13,4
"311","AA",10,2016-10-14,464,0.50037594,"please",13,"service",8,"today",8,13.57407407,0.407407407,17.88679245,1199.37037,156.754717,10,14,5
"312","AA",10,2016-10-15,465,0.381,"please",14,"team",13,"get",8,3.326530612,-0.346938776,-2.755102041,1200.591837,158.2040816,10,15,6
"313","AA",10,2016-10-16,466,0.416015625,"please",13,"time",10,"flying",9,3.881355932,-0.288135593,-0.118644068,1160.949153,153.6271186,10,16,7
"314","AA",10,2016-10-17,467,0.496183206,"please",13,"get",12,"sorry",11,2.630769231,-0.369230769,-1.984615385,1212.984615,158.7538462,10,17,1
"315","AA",10,2016-10-18,468,0.219444444,"please",13,"help",12,"abbeyroad",10,0.852459016,-0.475409836,-5.37704918,1206.508197,159.0819672,10,18,2
"316","AA",10,2016-10-19,469,0.330319149,"please",9,"service",7,"well",7,2.111111111,-0.46031746,-2.650793651,1200.650794,156.7777778,10,19,3
"317","AA",10,2016-10-21,471,0.606097561,"please",13,"like",8,"just",7,3.473684211,-0.333333333,2.122807018,1154.421053,153.1578947,10,21,5
"318","AA",10,2016-10-22,472,0.287826087,"like",8,"time",8,"well",8,3.040816327,-0.448979592,-2.93877551,1220.632653,159.5306122,10,22,6
"319","AA",10,2016-10-23,473,0.267610063,"sorry",12,"get",10,"help",10,1.716666667,-0.483333333,0.016666667,1215.916667,157.7166667,10,23,7
"320","AA",10,2016-10-24,474,0.300347222,"team",12,"get",11,"way",11,5.158730159,-0.19047619,-0.580645161,1172.015873,150.3709677,10,24,1
"321","AA",10,2016-10-25,475,0.497959184,"please",20,"well",12,"now",9,3.656716418,-0.328358209,-1.492537313,1180.656716,154.358209,10,25,2
"322","AA",10,2016-10-26,476,0.475373134,"please",14,"locator",10,"record",10,-2.596491228,-0.736842105,-4.350877193,1183.561404,156.3157895,10,26,3
"323","AA",10,2016-10-27,477,0.347196262,"please",9,"like",7,"thanks",7,2.857142857,-0.396825397,1.634920635,1217.68254,161.2222222,10,27,4
"324","AA",10,2016-10-28,478,0.290822785,"get",12,"please",12,"like",11,5.245901639,-0.196721311,6.180327869,1159.491803,153.9180328,10,28,5
"325","AA",10,2016-10-29,479,0.284770115,"avions",1,"call",1,"commencent",1,2.74,-0.48,-1.62,1129.86,149.04,10,29,6
"326","AA",10,2016-10-30,481,0.267431193,"get",10,"like",9,"gate",7,0.524590164,-0.557377049,-1.147540984,1182.852459,154.1639344,10,30,7
"327","AA",10,2016-11-01,488,0.415158371,"please",15,"time",15,"well",14,3.35,-0.333333333,0.983333333,1238.45,163.8166667,11,1,2
"328","AA",10,2016-11-02,499,0.41362069,"please",24,"like",21,"help",18,-0.350877193,-0.631578947,3.894736842,1138.77193,151.2105263,11,2,3
"329","AA",10,2016-11-03,509,0.408064516,"help",12,"please",11,"well",10,3.216666667,-0.316666667,-2,1253.566667,160.35,11,3,4
"330","AA",10,2016-11-04,510,0.305776173,"made",2,"airport",1,"arrival",1,24.27118644,0.169491525,20.71186441,1162.423729,150.8135593,11,4,5
"331","AA",10,2016-11-05,511,0.214788732,"help",6,"like",6,"crew",5,-0.545454545,-0.659090909,-11.61363636,1198.295455,154.7045455,11,5,6
"332","AA",10,2016-11-06,512,0.288383838,"well",17,"soon",9,"know",8,11.015625,0.171875,5.96875,1334.203125,172.015625,11,6,7
"333","AA",10,2016-11-07,513,0.471929825,"please",12,"look",10,"get",9,5.6,-0.090909091,2.381818182,1202.4,156.6181818,11,7,1
"334","AA",10,2016-11-08,514,0.402222222,"please",30,"sorry",19,"thanks",18,2.763636364,-0.345454545,-6.254545455,1146.563636,146.4363636,11,8,2
"335","AA",10,2016-11-09,515,0.3,"air",1,"amazed",1,"americanairlines",1,1.158730159,-0.571428571,-5.73015873,1212.650794,154.2380952,11,9,3
"336","AA",10,2016-11-11,490,0.125487805,"system",72,"systems",40,"computer",37,7.428571429,-0.028571429,1.628571429,1279.114286,161.0571429,11,11,5
"337","AA",10,2016-11-12,491,0.484536082,"aateam",1,"agent",1,"card",1,2.58490566,-0.452830189,-9.962264151,1180.377358,148.4150943,11,12,6
"338","AA",10,2016-11-13,492,0.307462687,"love",8,"lax",7,"well",7,3.559322034,-0.355932203,-4.728813559,1268.322034,161.7966102,11,13,7
"339","AA",10,2016-11-14,493,0.293157895,"accom",1,"bags",1,"belt",1,5.288135593,-0.152542373,-6,1234.169492,156.4237288,11,14,1
"340","AA",10,2016-11-15,494,0.352631579,"please",13,"well",13,"contact",7,3.369565217,-0.369565217,-4.673913043,1105.73913,144.5,11,15,2
"341","AA",10,2016-11-16,495,0.447983871,"well",14,"great",11,"get",10,3.763636364,-0.272727273,-3.927272727,1260.745455,163.3454545,11,16,3
"342","AA",10,2016-11-17,496,0.154166667,"help",12,"please",10,"want",9,0.603448276,-0.517241379,-2.068965517,1174.534483,155.9827586,11,17,4
"343","AA",10,2016-11-18,497,0.467826087,"please",12,"help",11,"see",8,4.06779661,-0.322033898,12.13559322,1174.915254,155.2881356,11,18,5
"344","AA",10,2016-11-19,498,0.407894737,"get",17,"help",11,"please",10,5.862745098,-0.196078431,0.235294118,1152.960784,154.1764706,11,19,6
"345","AA",10,2016-11-21,500,0.430769231,"please",18,"help",10,"know",10,6.25,-0.116666667,1.65,1215.133333,161.85,11,21,1
"346","AA",10,2016-11-22,501,0.267045455,"time",9,"service",6,"check",5,3.440677966,-0.305084746,-2.338983051,1193.728814,154.9830508,11,22,2
"347","AA",10,2016-11-23,502,0.44496124,"fathomwaytogo",16,"henribendel",16,"loewsregency",16,0.233333333,-0.633333333,-1.983333333,1248.466667,164.0833333,11,23,3
"348","AA",10,2016-11-24,503,0.631395349,"today",11,"thank",8,"thanks",6,0.035714286,-0.625,-9.446428571,1047.571429,139.8571429,11,24,4
"349","AA",10,2016-11-25,504,0.401785714,"thanks",6,"seat",5,"sorry",5,-1.307692308,-0.673076923,-9.711538462,1155.519231,150.0384615,11,25,5
"350","AA",10,2016-11-26,505,0.465957447,"please",6,"want",6,"wed",6,3.075471698,-0.320754717,-1.403846154,1180.018868,153.3846154,11,26,6
"351","AA",10,2016-11-27,506,0.151119403,"sorry",12,"fathomwaytogo",11,"henribendel",11,8.524590164,-0.032786885,5.016393443,1265.655738,164.6229508,11,27,7
"352","AA",10,2016-11-28,507,0.132835821,"get",13,"now",13,"win",13,13.36363636,0.363636364,14.45454545,1388.727273,185.6590909,11,28,1
"353","AA",10,2016-11-29,508,0.286054422,"please",10,"board",8,"get",8,3.071428571,-0.321428571,-8.178571429,1185.357143,151.9642857,11,29,2
"354","AA",10,2016-12-01,516,0.19248366,"like",2,"called",1,"chuckonhigh",1,0.873015873,-0.53968254,-9.253968254,1218.31746,157.2222222,12,1,4
"355","AA",10,2016-12-02,519,0.26125,"please",15,"help",14,"get",13,0.459016393,-0.540983607,-9.229508197,1128.459016,144.295082,12,2,5
"356","AA",10,2016-12-04,520,0.325203252,"well",12,"colonyproject",11,"please",11,1.627118644,-0.474576271,-3.13559322,1244.050847,162.0677966,12,4,7
"357","AA",10,2016-12-08,521,0.275748503,"sorry",13,"please",12,"get",11,3.825396825,-0.285714286,-2.841269841,1161.31746,150.968254,12,8,4
"358","AA",10,2016-12-12,518,0.455940594,"please",12,"sorry",9,"hear",7,3.37704918,-0.344262295,-0.409836066,1200.442623,158.295082,12,12,1
"359","AA",10,2017-01-01,454,0.185350318,"get",17,"sorry",13,"thanks",11,2.948275862,-0.379310345,-1,1173.793103,154.2241379,1,1,7
"360","AA",11,2016-01-01,680,0.174390244,"aboard",1,"cancell",1,"early",1,6.860465116,-0.11627907,-8.813953488,1289.72093,158.5116279,1,1,5
"361","AA",11,2016-01-02,683,0.51453202,"annoying",1,"appsite",1,"arrested",1,16.07692308,0.307692308,8.717948718,1225.384615,156.5128205,1,2,6
"362","AA",11,2016-01-04,684,0.31875,"aadvantage",1,"actual",1,"admirals",1,14.04878049,0.43902439,12.24390244,1276.02439,165.2439024,1,4,1
